t,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,v0,v1,v2
3.63028,0.99139,-0.08298,-0.10130,0.18458,0.09774,0.98373,0.15076,0.00386,0.08714,-0.15937,0.98337,0.99139,-96.42112,137.64076,-225.98730,30.17476,1.74166,9.87766,1.50334
3.64843,0.99181,-0.07882,-0.10051,0.17991,0.09399,0.98321,0.15639,0.00710,0.08649,-0.16456,0.98257,0.99181,-96.40453,137.77637,-225.95528,30.17346,1.74166,9.87766,1.50334
3.66785,0.99240,-0.07270,-0.09932,0.17303,0.08839,0.98250,0.16398,0.01194,0.08565,-0.17151,0.98145,0.99240,-96.38268,137.95972,-225.91028,30.17179,1.86593,10.34046,1.71959
3.68734,0.99302,-0.06572,-0.09790,0.16517,0.08194,0.98164,0.17225,0.01751,0.08478,-0.17907,0.98018,0.99302,-96.35938,138.15851,-225.86044,30.17003,1.86593,10.34046,1.71959
3.70375,0.99368,-0.05781,-0.09625,0.15628,0.07456,0.98069,0.18080,0.02391,0.08394,-0.18683,0.97880,0.99368,-96.33615,138.36473,-225.80600,30.16837,1.97507,10.79556,1.95623
3.72148,0.99419,-0.05097,-0.09476,0.14857,0.06816,0.97978,0.18809,0.02945,0.08326,-0.19346,0.97757,0.99419,-96.31644,138.54074,-225.75919,30.16698,2.06601,11.24130,2.21403
3.73866,0.99470,-0.04362,-0.09311,0.14028,0.06125,0.97871,0.19588,0.03541,0.08258,-0.20055,0.97620,0.99470,-96.29431,138.73395,-225.70515,30.16567,2.06601,11.24130,2.21403
3.75596,0.99516,-0.03620,-0.09138,0.13190,0.05427,0.97752,0.20375,0.04143,0.08195,-0.20772,0.97475,0.99516,-96.27174,138.93066,-225.64984,30.16436,2.13772,11.67176,2.49174
3.77316,0.99556,-0.02889,-0.08961,0.12362,0.04738,0.97619,0.21167,0.04735,0.08136,-0.21497,0.97323,0.99556,-96.24857,139.12946,-225.59105,30.16322,2.13772,11.67176,2.49174
3.79290,0.99590,-0.02176,-0.08782,0.11553,0.04065,0.97477,0.21948,0.05311,0.08083,-0.22215,0.97166,0.99590,-96.22526,139.32790,-225.53183,30.16212,2.18907,12.06876,2.78388
3.81148,0.99621,-0.01415,-0.08583,0.10688,0.03350,0.97298,0.22845,0.05923,0.08028,-0.23046,0.96976,0.99621,-96.19720,139.55759,-225.46014,30.16105,2.18907,12.06876,2.78388
3.82944,0.99645,-0.00713,-0.08392,0.09889,0.02693,0.97107,0.23726,0.06483,0.07980,-0.23867,0.96782,0.99645,-96.16837,139.78688,-225.38693,30.16008,2.22212,12.43233,3.08995
3.84664,0.99662,-0.00108,-0.08220,0.09200,0.02132,0.96912,0.24565,0.06960,0.07940,-0.24657,0.96587,0.99662,-96.13972,140.00574,-225.31488,30.15928,2.22212,12.43233,3.08995
3.86427,0.99673,0.00387,-0.08073,0.08635,0.01678,0.96718,0.25355,0.07345,0.07906,-0.25408,0.96395,0.99673,-96.11088,140.21635,-225.24345,30.15861,2.24012,12.76264,3.40942
3.87933,0.99681,0.00849,-0.07930,0.08109,0.01262,0.96501,0.26191,0.07697,0.07875,-0.26208,0.96183,0.99681,-96.07924,140.43958,-225.16602,30.15798,2.24012,12.76264,3.40942
3.89815,0.99686,0.01164,-0.07828,0.07752,0.00988,0.96311,0.26894,0.07928,0.07852,-0.26887,0.95997,0.99686,-96.05083,140.63120,-225.09740,30.15752,2.24717,13.05996,3.74167
3.91749,0.99691,0.01494,-0.07716,0.07379,0.00710,0.96064,0.27771,0.08163,0.07827,-0.27740,0.95756,0.99691,-96.01437,140.87045,-225.00995,30.15701,2.24717,13.05996,3.74167
3.93564,0.99694,0.01717,-0.07633,0.07133,0.00546,0.95798,0.28679,0.08304,0.07804,-0.28633,0.95495,0.99694,-95.97392,141.12288,-224.91415,30.15655,2.24741,13.32474,4.08608
3.95033,0.99696,0.01881,-0.07567,0.06955,0.00439,0.95540,0.29527,0.08397,0.07785,-0.29470,0.95241,0.99696,-95.93543,141.35863,-224.82339,30.15616,2.24741,13.32474,4.08608
3.96923,0.99697,0.01927,-0.07541,0.06914,0.00443,0.95324,0.30218,0.08398,0.07771,-0.30159,0.95026,0.99697,-95.90222,141.55396,-224.74451,30.15587,2.24499,13.55750,4.44206
3.98691,0.99698,0.01974,-0.07512,0.06876,0.00461,0.95043,0.31090,0.08389,0.07753,-0.31031,0.94747,0.99698,-95.85946,141.80435,-224.64290,30.15551,2.24499,13.55750,4.44206
4.00629,0.99699,0.01927,-0.07515,0.06951,0.00576,0.94762,0.31934,0.08302,0.07737,-0.31881,0.94465,0.99699,-95.81750,142.04178,-224.54164,30.15519,2.24291,13.75885,4.80911
4.02476,0.99699,0.01863,-0.07525,0.07046,0.00712,0.94455,0.32830,0.08197,0.07719,-0.32784,0.94157,0.99699,-95.77175,142.29996,-224.43054,30.15483,2.24364,13.92940,5.18681
4.03998,0.99699,0.01765,-0.07548,0.07183,0.00881,0.94159,0.33664,0.08067,0.07701,-0.33629,0.93860,0.99699,-95.72686,142.55183,-224.31793,30.15447,2.24364,13.92940,5.18681
4.06013,0.99699,0.01678,-0.07571,0.07303,0.01028,0.93911,0.34345,0.07954,0.07686,-0.34319,0.93611,0.99699,-95.68958,142.76047,-224.22372,30.15417,2.24797,14.07030,5.57392
4.07897,0.99698,0.01522,-0.07618,0.07512,0.01263,0.93581,0.35227,0.07771,0.07665,-0.35217,0.93279,0.99698,-95.64035,143.03267,-224.09575,30.15375,2.24797,14.07030,5.57392
4.09756,0.99696,0.01354,-0.07673,0.07736,0.01508,0.93262,0.36055,0.07581,0.07644,-0.36061,0.92958,0.99696,-95.59253,143.29518,-223.96962,30.15332,2.25688,14.18240,5.96986
4.11525,0.99693,0.01161,-0.07740,0.07990,0.01780,0.92939,0.36867,0.07371,0.07621,-0.36891,0.92633,0.99693,-95.54473,143.55530,-223.84129,30.15287,2.25688,14.18240,5.96986
4.13387,0.99690,0.00963,-0.07812,0.08250,0.02052,0.92637,0.37605,0.07160,0.07599,-0.37648,0.92330,0.99690,-95.49911,143.80124,-223.71606,30.15241,2.27117,14.26665,6.37389
4.14834,0.99685,0.00742,-0.07895,0.08539,0.02353,0.92314,0.38375,0.06928,0.07573,-0.38440,0.92005,0.99685,-95.45090,144.05994,-223.58218,30.15190,2.27117,14.26665,6.37389
4.16641,0.99680,0.00543,-0.07973,0.08799,0.02616,0.92056,0.38973,0.06726,0.07551,-0.39057,0.91747,0.99680,-95.41288,144.25970,-223.47438,30.15146,2.29145,14.32476,6.78557
4.18038,0.99673,0.00279,-0.08080,0.09143,0.02964,0.91719,0.39735,0.06458,0.07522,-0.39845,0.91410,0.99673,-95.36446,144.51263,-223.33629,30.15089,2.29145,14.32476,6.78557
4.19835,0.99666,0.00067,-0.08169,0.09421,0.03242,0.91460,0.40306,0.06246,0.07498,-0.40436,0.91152,0.99666,-95.32658,144.70761,-223.22588,30.15039,2.31862,14.35747,7.20492
4.21120,0.99655,-0.00220,-0.08291,0.09796,0.03617,0.91112,0.41055,0.05959,0.07464,-0.41213,0.90806,0.99655,-95.27732,144.95961,-223.08107,30.14972,2.31862,14.35747,7.20492
4.22809,0.99648,-0.00413,-0.08376,0.10049,0.03868,0.90884,0.41534,0.05768,0.07441,-0.41712,0.90580,0.99648,-95.24420,145.12737,-222.98209,30.14925,2.35304,14.36537,7.63167
4.24415,0.99635,-0.00709,-0.08508,0.10435,0.04251,0.90541,0.42241,0.05476,0.07404,-0.42448,0.90241,0.99635,-95.19471,145.37593,-222.83231,30.14851,2.35304,14.36537,7.63167
4.26144,0.99622,-0.00979,-0.08631,0.10790,0.04601,0.90227,0.42870,0.05209,0.07368,-0.43105,0.89931,0.99622,-95.14969,145.59976,-222.69434,30.14780,2.39474,14.34932,8.06516
4.27427,0.99606,-0.01279,-0.08772,0.11184,0.04989,0.89884,0.43543,0.04915,0.07327,-0.43810,0.89594,0.99606,-95.10049,145.84128,-222.54126,30.14698,2.39474,14.34932,8.06516
4.29138,0.99594,-0.01495,-0.08874,0.11467,0.05268,0.89633,0.44025,0.04703,0.07296,-0.44314,0.89348,0.99594,-95.06445,146.01744,-222.42809,30.14636,2.44379,14.30988,8.50503
4.30818,0.99577,-0.01781,-0.09013,0.11843,0.05639,0.89298,0.44654,0.04422,0.07253,-0.44974,0.89021,0.99577,-95.01499,146.25713,-222.26912,30.14549,2.44379,14.30988,8.50503
4.32628,0.99560,-0.02054,-0.09147,0.12201,0.05993,0.88973,0.45253,0.04155,0.07209,-0.45602,0.88705,0.99560,-94.96634,146.49208,-222.11139,30.14462,2.49958,14.24801,8.95034
4.34035,0.99540,-0.02334,-0.09287,0.12569,0.06358,0.88631,0.45871,0.03878,0.07161,-0.46251,0.88372,0.99540,-94.91381,146.74336,-221.93698,30.14365,2.49958,14.24801,8.95034
4.35706,0.99525,-0.02544,-0.09394,0.12847,0.06632,0.88370,0.46333,0.03670,0.07123,-0.46736,0.88119,0.99525,-94.87294,146.93791,-221.80045,30.14290,2.56114,14.16348,9.39941
4.37129,0.99506,-0.02793,-0.09523,0.13175,0.06957,0.88064,0.46866,0.03425,0.07077,-0.47297,0.87823,0.99506,-94.82362,147.16898,-221.63249,30.14198,2.56114,14.16348,9.39941
4.38804,0.99490,-0.02999,-0.09630,0.13446,0.07226,0.87806,0.47307,0.03221,0.07037,-0.47762,0.87575,0.99490,-94.78175,147.36490,-221.48965,30.14119,2.62803,14.05751,9.85151
4.40511,0.99471,-0.03230,-0.09753,0.13751,0.07528,0.87513,0.47800,0.02993,0.06991,-0.48282,0.87293,0.99471,-94.73161,147.59508,-221.31445,30.14026,2.62803,14.05751,9.85151
4.42633,0.99451,-0.03461,-0.09877,0.14056,0.07832,0.87215,0.48294,0.02764,0.06943,-0.48802,0.87007,0.99451,-94.68054,147.82912,-221.13559,30.13931,2.69965,13.93138,10.30595
4.44369,0.99427,-0.03728,-0.10023,0.14409,0.08183,0.86865,0.48862,0.02498,0.06885,-0.49402,0.86672,0.99427,-94.61674,148.11510,-220.90749,30.13814,2.69965,13.93138,10.30595
4.46077,0.99406,-0.03942,-0.10141,0.14693,0.08465,0.86580,0.49318,0.02285,0.06836,-0.49884,0.86400,0.99406,-94.56348,148.35149,-220.71552,30.13717,2.77548,13.78631,10.76215
4.47852,0.99386,-0.04144,-0.10255,0.14960,0.08732,0.86308,0.49747,0.02084,0.06789,-0.50337,0.86140,0.99386,-94.51055,148.58246,-220.52240,30.13622,2.77548,13.78631,10.76215
4.49650,0.99366,-0.04350,-0.10372,0.15233,0.09004,0.86031,0.50175,0.01879,0.06740,-0.50791,0.85877,0.99366,-94.45507,148.82089,-220.31856,30.13524,2.85506,13.62344,11.21960
4.51185,0.99344,-0.04555,-0.10489,0.15504,0.09274,0.85759,0.50590,0.01676,0.06691,-0.51231,0.85619,0.99344,-94.39888,149.05809,-220.11057,30.13427,2.85506,13.62344,11.21960
4.52892,0.99325,-0.04732,-0.10593,0.15741,0.09506,0.85538,0.50921,0.01502,0.06651,-0.51584,0.85410,0.99325,-94.34972,149.26109,-219.92812,30.13346,2.93814,13.44386,11.67783
4.54429,0.99301,-0.04941,-0.10716,0.16020,0.09778,0.85292,0.51281,0.01301,0.06606,-0.51970,0.85179,0.99301,-94.29388,149.48712,-219.72044,30.13257,2.93814,13.44386,11.67783
4.56170,0.99278,-0.05143,-0.10836,0.16292,0.10037,0.85082,0.51579,0.01112,0.06567,-0.52294,0.84984,0.99278,-94.24260,149.68925,-219.53056,30.13179,3.02483,13.24873,12.13628
4.57924,0.99248,-0.05396,-0.10990,0.16635,0.10360,0.84850,0.51895,0.00880,0.06525,-0.52643,0.84771,0.99248,-94.18371,149.91461,-219.31366,30.13095,3.02483,13.24873,12.13628
4.59688,0.99214,-0.05670,-0.11159,0.17010,0.10705,0.84632,0.52181,0.00634,0.06485,-0.52965,0.84573,0.99214,-94.12293,150.14037,-219.09128,30.13015,3.11595,13.03915,12.59431
4.61273,0.99174,-0.05977,-0.11350,0.17431,0.11090,0.84416,0.52449,0.00365,0.06446,-0.53274,0.84382,0.99174,-94.06026,150.36650,-218.86345,30.12938,3.11595,13.03915,12.59431
4.63038,0.99137,-0.06252,-0.11523,0.17811,0.11434,0.84237,0.52663,0.00125,0.06414,-0.53526,0.84225,0.99137,-94.00314,150.56720,-218.65570,30.12872,3.21238,12.81636,13.05121
4.64886,0.99093,-0.06571,-0.11725,0.18252,0.11831,0.84040,0.52889,-0.00150,0.06378,-0.53797,0.84055,0.99093,-93.93855,150.78969,-218.42070,30.12802,3.21238,12.81636,13.05121
4.66705,0.99045,-0.06900,-0.11938,0.18713,0.12242,0.83851,0.53096,-0.00428,0.06347,-0.54051,0.83894,0.99045,-93.86969,151.01974,-218.17004,30.12737,3.30902,12.58192,13.50719
4.68357,0.98994,-0.07234,-0.12158,0.19184,0.12659,0.83665,0.53291,-0.00708,0.06317,-0.54294,0.83739,0.98994,-93.80114,151.24496,-217.92039,30.12679,3.30902,12.58192,13.50719
4.70128,0.98946,-0.07531,-0.12368,0.19619,0.13036,0.83513,0.53438,-0.00948,0.06304,-0.54487,0.83615,0.98946,-93.73958,151.44006,-217.69571,30.12653,3.40043,12.33734,13.96267
4.71905,0.98889,-0.07868,-0.12609,0.20117,0.13465,0.83344,0.53595,-0.01216,0.06292,-0.54697,0.83478,0.98889,-93.66884,151.66212,-217.43742,30.12629,3.40043,12.33734,13.96267
4.73626,0.98832,-0.08176,-0.12863,0.20611,0.13874,0.83194,0.53724,-0.01439,0.06309,-0.54881,0.83356,0.98832,-93.59905,151.87431,-217.17986,30.12663,3.47751,12.08465,14.41862
4.75341,0.98770,-0.08488,-0.13128,0.21120,0.14294,0.83040,0.53853,-0.01662,0.06330,-0.55067,0.83232,0.98770,-93.53117,152.07970,-216.92891,30.12704,3.47751,12.08465,14.41862
4.77073,0.98713,-0.08730,-0.13401,0.21595,0.14656,0.82918,0.53943,-0.01791,0.06403,-0.55213,0.83130,0.98713,-93.46326,152.27917,-216.67331,30.12853,3.52811,11.82613,14.87671
4.79396,0.98649,-0.08988,-0.13693,0.22102,0.15044,0.82786,0.54039,-0.01930,0.06479,-0.55369,0.83020,0.98649,-93.39493,152.47954,-216.41589,30.13010,3.54828,11.56344,15.33776
4.81205,0.98555,-0.09263,-0.14182,0.22851,0.15557,0.82620,0.54147,-0.01968,0.06702,-0.55571,0.82867,0.98555,-93.30200,152.74623,-216.05568,30.13447,3.54828,11.56344,15.33776
4.83013,0.98479,-0.09447,-0.14583,0.23441,0.15943,0.82500,0.54218,-0.01948,0.06909,-0.55718,0.82751,0.98479,-93.22935,152.95212,-215.77109,30.13868,3.57459,11.29419,15.79700
4.84639,0.98396,-0.09605,-0.15030,0.24068,0.16333,0.82385,0.54277,-0.01870,0.07169,-0.55861,0.82633,0.98396,-93.15706,153.15401,-215.48438,30.14379,3.57459,11.29419,15.79700
4.86449,0.98319,-0.09721,-0.15453,0.24642,0.16673,0.82294,0.54311,-0.01752,0.07437,-0.55975,0.82532,0.98319,-93.09178,153.33298,-215.22285,30.14926,3.60663,11.01921,16.25456
4.87952,0.98225,-0.09837,-0.15973,0.25332,0.17068,0.82196,0.54336,-0.01574,0.07784,-0.56098,0.82416,0.98225,-93.01871,153.53061,-214.92799,30.15608,3.60663,11.01921,16.25456
4.89762,0.98142,-0.09914,-0.16425,0.25915,0.17391,0.82123,0.54344,-0.01389,0.08102,-0.56191,0.82322,0.98142,-92.95759,153.69211,-214.67940,30.16255,3.64443,10.73949,16.71025
4.91564,0.98035,-0.09994,-0.17008,0.26658,0.17792,0.82038,0.54344,-0.01128,0.08522,-0.56302,0.82204,0.98035,-92.88369,153.88449,-214.37740,30.17096,3.64443,10.73949,16.71025
4.93365,0.97920,-0.10043,-0.17631,0.27428,0.18188,0.81959,0.54331,-0.00803,0.08994,-0.56407,0.82081,0.97920,-92.80959,154.07306,-214.07112,30.18036,3.68866,10.45567,17.16396
4.94968,0.97799,-0.10074,-0.18275,0.28212,0.18583,0.81885,0.54309,-0.00445,0.09493,-0.56510,0.81954,0.97799,-92.73534,154.25984,-213.76250,30.19028,3.68866,10.45567,17.16396
4.96760,0.97681,-0.10080,-0.18890,0.28948,0.18938,0.81834,0.54263,-0.00070,0.09988,-0.56582,0.81846,0.97681,-92.66826,154.42322,-213.48181,30.20023,3.73987,10.16836,17.61569
4.98448,0.97544,-0.10080,-0.19582,0.29773,0.19333,0.81782,0.54202,0.00360,0.10551,-0.56657,0.81723,0.97544,-92.59345,154.60385,-213.16827,30.21162,3.73987,10.16836,17.61569
5.00222,0.97399,-0.10058,-0.20305,0.30620,0.19722,0.81748,0.54114,0.00840,0.11156,-0.56711,0.81605,0.97399,-92.52154,154.77136,-212.86519,30.22361,3.79874,9.87881,18.06527
5.01769,0.97242,-0.10029,-0.21059,0.31502,0.20125,0.81716,0.54014,0.01348,0.11791,-0.56762,0.81480,0.97242,-92.44643,154.94507,-212.54834,30.23634,3.79874,9.87881,18.06527
5.03568,0.97089,-0.09987,-0.21772,0.32329,0.20489,0.81713,0.53882,0.01853,0.12410,-0.56774,0.81380,0.97089,-92.37966,155.09331,-212.26619,30.24867,3.86604,9.58809,18.51257
5.05063,0.96902,-0.09937,-0.22610,0.33298,0.20913,0.81712,0.53719,0.02448,0.13137,-0.56783,0.81259,0.96902,-92.30133,155.26642,-211.93517,30.26326,3.86604,9.58809,18.51257
5.06961,0.96731,-0.09880,-0.23358,0.34158,0.21278,0.81733,0.53544,0.03000,0.13801,-0.56763,0.81163,0.96731,-92.23509,155.40660,-211.65514,30.27649,3.94283,9.29814,18.95728
5.08819,0.96495,-0.09804,-0.24343,0.35290,0.21755,0.81764,0.53305,0.03732,0.14678,-0.56733,0.81031,0.96495,-92.15120,155.58339,-211.30045,30.29336,3.94283,9.29814,18.95728
5.10825,0.96257,-0.09724,-0.25299,0.36386,0.22202,0.81827,0.53022,0.04460,0.15546,-0.56654,0.80923,0.96257,-92.06699,155.75252,-210.94583,30.31141,4.03024,9.01048,19.39915
5.12563,0.95976,-0.09627,-0.26380,0.37619,0.22698,0.81905,0.52691,0.05295,0.16534,-0.56558,0.80795,0.95976,-91.97620,155.93259,-210.56340,30.33119,4.12889,8.72579,19.83360
5.14073,0.95714,-0.09516,-0.27356,0.38719,0.23119,0.81993,0.52370,0.06084,0.17447,-0.56450,0.80678,0.95714,-91.89602,156.08600,-210.22510,30.34941,4.12889,8.72579,19.83360
5.15995,0.95484,-0.09414,-0.28183,0.39645,0.23466,0.82074,0.52088,0.06765,0.18227,-0.56349,0.80576,0.95484,-91.82815,156.21474,-209.93842,30.36504,4.23915,8.44463,20.25790
5.17696,0.95158,-0.09235,-0.29319,0.40893,0.23897,0.82219,0.51662,0.07761,0.19335,-0.56167,0.80445,0.95158,-91.73631,156.38345,-209.54915,30.38717,4.23915,8.44463,20.25790
5.19473,0.94862,-0.09061,-0.30315,0.41975,0.24252,0.82359,0.51272,0.08662,0.20322,-0.55990,0.80325,0.94862,-91.65591,156.52888,-209.20775,30.40692,4.36160,8.16988,20.67131
5.21253,0.94540,-0.08846,-0.31369,0.43099,0.24590,0.82530,0.50834,0.09662,0.21392,-0.55772,0.80199,0.94540,-91.57153,156.67769,-208.84857,30.42829,4.36160,8.16988,20.67131
5.23095,0.94210,-0.08584,-0.32416,0.44182,0.24873,0.82721,0.50384,0.10725,0.22490,-0.55530,0.80067,0.94210,-91.48698,156.82466,-208.48590,30.45028,4.49734,7.90540,21.07672
5.25126,0.93862,-0.08262,-0.33492,0.45259,0.25108,0.82940,0.49905,0.11888,0.23655,-0.55251,0.79923,0.93862,-91.39999,156.97368,-208.10973,30.47350,4.49734,7.90540,21.07672
5.26949,0.93481,-0.07787,-0.34650,0.46331,0.25235,0.83217,0.49378,0.13310,0.24990,-0.54903,0.79757,0.93481,-91.30367,157.13684,-207.68491,30.50026,4.64553,7.65332,21.47412
5.28904,0.93135,-0.07319,-0.35670,0.47238,0.25291,0.83477,0.48908,0.14629,0.26197,-0.54572,0.79597,0.93135,-91.21777,157.28163,-207.30273,30.52454,4.64553,7.65332,21.47412
5.30870,0.92773,-0.06645,-0.36728,0.48052,0.25169,0.83800,0.48416,0.16237,0.27561,-0.54161,0.79417,0.92773,-91.12636,157.43344,-206.88483,30.55167,4.80366,7.41525,21.86337
5.32683,0.92396,-0.05957,-0.37781,0.48844,0.25019,0.84129,0.47920,0.17867,0.28930,-0.53729,0.79223,0.92396,-91.03461,157.58392,-206.46536,30.57906,4.96781,7.19271,22.24460
5.34143,0.92025,-0.05283,-0.38775,0.49568,0.24837,0.84455,0.47439,0.19449,0.30242,-0.53287,0.79032,0.92025,-90.94791,157.72124,-206.07037,30.60525,4.96781,7.19271,22.24460
5.35926,0.91712,-0.04741,-0.39578,0.50151,0.24682,0.84720,0.47046,0.20728,0.31300,-0.52916,0.78868,0.91712,-90.87772,157.83067,-205.75183,30.62648,5.13743,6.98734,22.61701
5.37857,0.91304,-0.04066,-0.40584,0.50877,0.24475,0.85059,0.46541,0.22336,0.32628,-0.52426,0.78657,0.91304,-90.79026,157.96208,-205.35849,30.65300,5.13743,6.98734,22.61701
5.39614,0.90835,-0.03375,-0.41684,0.51693,0.24269,0.85428,0.45968,0.24049,0.34058,-0.51871,0.78418,0.90835,-90.69409,158.10202,-204.93318,30.68160,5.34912,6.79923,22.96300
5.41223,0.90372,-0.02781,-0.42722,0.52494,0.24102,0.85778,0.45401,0.25611,0.35383,-0.51327,0.78189,0.90372,-90.60271,158.22937,-204.53798,30.70806,5.34912,6.79923,22.96300
5.42941,0.89941,-0.02286,-0.43652,0.53231,0.23970,0.86088,0.44880,0.26974,0.36553,-0.50829,0.77976,0.89941,-90.51869,158.34184,-204.18228,30.73152,5.59102,6.63211,23.28567
5.44821,0.89442,-0.01774,-0.44688,0.54071,0.23840,0.86432,0.44284,0.28457,0.37840,-0.50263,0.77729,0.89442,-90.42354,158.46468,-203.78708,30.75723,5.59102,6.63211,23.28567
5.46592,0.88892,-0.01265,-0.45789,0.54979,0.23713,0.86795,0.43638,0.30001,0.39191,-0.49649,0.77453,0.88892,-90.31849,158.59448,-203.36070,30.78427,5.85376,6.48733,23.58766
5.48547,0.88353,-0.00808,-0.46830,0.55847,0.23598,0.87136,0.43018,0.31441,0.40458,-0.49058,0.77178,0.88353,-90.21678,158.71654,-202.95410,30.80962,5.85376,6.48733,23.58766
5.50272,0.87746,-0.00355,-0.47963,0.56813,0.23485,0.87508,0.42317,0.32972,0.41821,-0.48396,0.76869,0.87746,-90.10024,158.84915,-202.50189,30.83684,6.13025,6.36489,23.87108
5.52278,0.87196,0.00026,-0.48958,0.57664,0.23383,0.87834,0.41694,0.34307,0.43013,-0.47803,0.76582,0.87196,-89.99670,158.96518,-202.10349,30.86058,6.13025,6.36489,23.87108
5.54387,0.86559,0.00413,-0.50074,0.58639,0.23281,0.88200,0.40972,0.35770,0.44335,-0.47122,0.76249,0.86559,-89.87105,159.09766,-201.63652,30.88711,6.41630,6.26522,24.13678
5.56554,0.85875,0.00801,-0.51234,0.59651,0.23163,0.88581,0.40210,0.37289,0.45706,-0.46397,0.75883,0.85875,-89.73705,159.23602,-201.14453,30.91458,6.70882,6.18765,24.38542
5.58640,0.85153,0.01179,-0.52417,0.60684,0.23029,0.88974,0.39413,0.38835,0.47102,-0.45632,0.75492,0.85153,-89.59325,159.37894,-200.62811,30.94245,6.70882,6.18765,24.38542
5.60442,0.84456,0.01498,-0.53525,0.61663,0.22895,0.89353,0.38625,0.40266,0.48405,-0.44875,0.75121,0.84456,-89.45067,159.51523,-200.12939,30.96852,7.00729,6.13141,24.61629
5.62225,0.83847,0.01754,-0.54467,0.62497,0.22770,0.89677,0.37940,0.41480,0.49510,-0.44214,0.74792,0.83847,-89.32674,159.63206,-199.69992,30.99071,7.31142,6.09807,24.82821
5.64129,0.83249,0.01993,-0.55368,0.63289,0.22633,0.89994,0.37268,0.42649,0.50570,-0.43557,0.74468,0.83249,-89.19933,159.74698,-199.27107,31.01184,7.31142,6.09807,24.82821
5.66000,0.82626,0.02218,-0.56285,0.64099,0.22486,0.90317,0.36568,0.43831,0.51646,-0.42871,0.74127,0.82626,-89.06768,159.86473,-198.83121,31.03336,7.62037,6.08572,25.02089
5.68014,0.81953,0.02397,-0.57254,0.64983,0.22337,0.90673,0.35769,0.45043,0.52772,-0.42103,0.73773,0.81953,-88.92173,159.99080,-198.35805,31.05585,7.62037,6.08572,25.02089
5.69841,0.81244,0.02517,-0.58250,0.65924,0.22203,0.91043,0.34902,0.46237,0.53911,-0.41290,0.73408,0.81244,-88.76795,160.12080,-197.87010,31.07864,7.93433,6.09657,25.19277
5.71624,0.80588,0.02565,-0.59153,0.66809,0.22101,0.91382,0.34071,0.47273,0.54929,-0.40531,0.73076,0.80588,-88.62520,160.23883,-197.42699,31.09898,7.93433,6.09657,25.19277
5.73433,0.79941,0.02550,-0.60024,0.67699,0.22028,0.91708,0.33232,0.48220,0.55894,-0.39788,0.72751,0.79941,-88.48123,160.35448,-196.99283,31.11832,8.25439,6.13279,25.34158
5.74852,0.79276,0.02503,-0.60902,0.68610,0.21959,0.92034,0.32366,0.49154,0.56861,-0.39032,0.72411,0.79276,-88.33321,160.47198,-196.55168,31.13771,8.25439,6.13279,25.34158
5.76677,0.78753,0.02443,-0.61579,0.69322,0.21904,0.92287,0.31674,0.49860,0.57603,-0.38433,0.72144,0.78753,-88.21297,160.56511,-196.20300,31.15251,8.58114,6.19352,25.46572
5.78479,0.78080,0.02352,-0.62434,0.70225,0.21827,0.92605,0.30786,0.50750,0.58541,-0.37666,0.71793,0.78080,-88.05800,160.68443,-195.75639,31.17130,8.58114,6.19352,25.46572
5.80461,0.77423,0.02255,-0.63251,0.71088,0.21742,0.92907,0.29926,0.51602,0.59439,-0.36922,0.71441,0.77423,-87.90031,160.80325,-195.31329,31.18920,8.91371,6.27852,25.56430
5.82382,0.76698,0.02140,-0.64132,0.72019,0.21638,0.93228,0.28989,0.52522,0.60409,-0.36110,0.71040,0.76698,-87.72543,160.93419,-194.82552,31.20865,9.25063,6.38573,25.63733
5.84108,0.76014,0.02040,-0.64944,0.72870,0.21529,0.93514,0.28136,0.53380,0.61306,-0.35369,0.70645,0.76014,-87.55061,161.06210,-194.35188,31.22652,9.25063,6.38573,25.63733
5.85822,0.75421,0.01949,-0.65635,0.73591,0.21428,0.93754,0.27406,0.54112,0.62069,-0.34734,0.70292,0.75421,-87.39787,161.17339,-193.94063,31.24186,9.58460,6.51228,25.68750
5.87351,0.74796,0.01859,-0.66349,0.74331,0.21313,0.93995,0.26660,0.54877,0.62860,-0.34082,0.69908,0.74796,-87.22950,161.29416,-193.49809,31.25762,9.58460,6.51228,25.68750
5.89154,0.74272,0.01781,-0.66937,0.74940,0.21212,0.94190,0.26043,0.55509,0.63512,-0.33541,0.69579,0.74272,-87.08720,161.39592,-193.12617,31.27073,9.91366,6.65543,25.71596
5.90832,0.73648,0.01694,-0.67625,0.75646,0.21086,0.94413,0.25329,0.56254,0.64276,-0.32913,0.69176,0.73648,-86.91024,161.52086,-192.67471,31.28592,9.91366,6.65543,25.71596
